period_id,origen,pais_origen,destino,pais_destino,vuelos,pasajeros
2026M02,PUERTO VALLARTA,Mexico,AUSTIN,Estados Unidos,0,0
2026M02,PUERTO VALLARTA,Mexico,CALGARY,Canada,71,14661
2026M02,PUERTO VALLARTA,Mexico,CHICAGO,Estados Unidos,71,10218
2026M02,PUERTO VALLARTA,Mexico,COMOX,Canada,7,877
2026M02,PUERTO VALLARTA,Mexico,DALLAS-FORT WORTH,Estados Unidos,94,14560
2026M02,PUERTO VALLARTA,Mexico,DENVER,Estados Unidos,75,10923
2026M02,PUERTO VALLARTA,Mexico,DETROIT,Estados Unidos,26,3892
2026M02,PUERTO VALLARTA,Mexico,EDMONTON,Canada,56,8952
2026M02,PUERTO VALLARTA,Mexico,HAMILTON,Canada,7,660
2026M02,PUERTO VALLARTA,Mexico,HOUSTON,Estados Unidos,79,9334
2026M02,PUERTO VALLARTA,Mexico,KELOWNA,Canada,14,2222
2026M02,PUERTO VALLARTA,Mexico,LAS VEGAS,Estados Unidos,4,248
2026M02,PUERTO VALLARTA,Mexico,LOS ANGELES,Estados Unidos,113,14022
2026M02,PUERTO VALLARTA,Mexico,MINNEAPOLIS,Estados Unidos,73,11146
2026M02,PUERTO VALLARTA,Mexico,MONTREAL,Canada,46,7866
2026M02,PUERTO VALLARTA,Mexico,NEWARK,Estados Unidos,4,621
2026M02,PUERTO VALLARTA,Mexico,NUEVA YORK,Estados Unidos,30,2409
2026M02,PUERTO VALLARTA,Mexico,OTTAWA,Canada,27,2955
2026M02,PUERTO VALLARTA,Mexico,PHOENIX,Estados Unidos,96,13173
2026M02,PUERTO VALLARTA,Mexico,"PORTLAND, OREGON",Estados Unidos,34,5049
2026M02,PUERTO VALLARTA,Mexico,PRINCE GEORGE,Canada,4,612
2026M02,PUERTO VALLARTA,Mexico,QUEBEC,Canada,11,1878
2026M02,PUERTO VALLARTA,Mexico,"REGINA, Canada",Canada,19,3115
2026M02,PUERTO VALLARTA,Mexico,SACRAMENTO,Estados Unidos,0,0
2026M02,PUERTO VALLARTA,Mexico,SALT LAKE CITY,Estados Unidos,24,3948
2026M02,PUERTO VALLARTA,Mexico,SAN DIEGO,Estados Unidos,28,3457
2026M02,PUERTO VALLARTA,Mexico,SAN FRANCISCO,Estados Unidos,84,10259
2026M02,PUERTO VALLARTA,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,17,2252
2026M02,PUERTO VALLARTA,Mexico,"SANTA ANA, CALIFORNIA",Estados Unidos,18,1646
2026M02,PUERTO VALLARTA,Mexico,SASKATOON,Canada,16,2687
2026M02,PUERTO VALLARTA,Mexico,SEATTLE,Estados Unidos,71,9747
2026M02,PUERTO VALLARTA,Mexico,ST. LOUIS,Estados Unidos,0,0
2026M02,PUERTO VALLARTA,Mexico,TORONTO,Canada,98,14852
2026M02,PUERTO VALLARTA,Mexico,VANCOUVER,Canada,104,16566
2026M02,PUERTO VALLARTA,Mexico,"VICTORIA, COLUMBIA",Canada,11,1826
2026M02,PUERTO VALLARTA,Mexico,WINNIPEG,Canada,39,6233
2026M02,PUNTA CANA,Republica Dominicana,CANCUN,Mexico,28,3315
2026M02,PUNTA CANA,Republica Dominicana,MEXICO,Mexico,28,3758
2026M02,PUNTA CANA,Republica Dominicana,SANTA LUCÍA,Mexico,24,2296
2026M02,"Providence, Rhode Island",Estados Unidos,CANCUN,Mexico,3,213
2026M02,QUEBEC,Canada,CANCUN,Mexico,52,9446
2026M02,QUEBEC,Canada,PUERTO VALLARTA,Mexico,11,1841
2026M02,QUEBEC,Canada,TULUM,Mexico,6,1110
2026M02,QUERETARO,Mexico,ATLANTA,Estados Unidos,28,2254
2026M02,QUERETARO,Mexico,CHICAGO,Estados Unidos,8,1223
2026M02,QUERETARO,Mexico,DALLAS-FORT WORTH,Estados Unidos,74,10967
2026M02,QUERETARO,Mexico,DENVER,Estados Unidos,0,0
2026M02,QUERETARO,Mexico,DETROIT,Estados Unidos,16,986
2026M02,QUERETARO,Mexico,HOUSTON,Estados Unidos,91,8353
2026M02,QUERETARO,Mexico,LOS ANGELES,Estados Unidos,12,1299
2026M02,QUERETARO,Mexico,MADRID,España,4,1345
2026M02,QUERETARO,Mexico,MEMPHIS,Estados Unidos,21,0
2026M02,QUERETARO,Mexico,ORLANDO,Estados Unidos,0,0
2026M02,QUERETARO,Mexico,SAN ANTONIO,Estados Unidos,36,1137
2026M02,QUITO,Ecuador,MEXICO,Mexico,0,0
2026M02,QUITO,Ecuador,SANTA LUCÍA,Mexico,18,0
2026M02,RALEIGH/DURHAM,Estados Unidos,CANCUN,Mexico,24,2532
2026M02,RALEIGH/DURHAM,Estados Unidos,MEXICO,Mexico,20,1322
2026M02,"REGINA, Canada",Canada,CANCUN,Mexico,24,3952
2026M02,"REGINA, Canada",Canada,MAZATLAN,Mexico,4,662
2026M02,"REGINA, Canada",Canada,PUERTO VALLARTA,Mexico,18,2693
2026M02,RENO,Estados Unidos,GUADALAJARA,Mexico,20,2678
2026M02,ROMA,Italia,CANCUN,Mexico,4,1311
2026M02,ROMA,Italia,MEXICO,Mexico,12,2457
2026M02,SACRAMENTO,Estados Unidos,DEL BAJIO,Mexico,8,991
2026M02,SACRAMENTO,Estados Unidos,GUADALAJARA,Mexico,69,10475
2026M02,SACRAMENTO,Estados Unidos,MEXICO,Mexico,12,1774
2026M02,SACRAMENTO,Estados Unidos,MORELIA,Mexico,16,2024
2026M02,SACRAMENTO,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M02,SACRAMENTO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,19,2216
2026M02,SALT LAKE CITY,Estados Unidos,CANCUN,Mexico,52,7921
2026M02,SALT LAKE CITY,Estados Unidos,GUADALAJARA,Mexico,27,3389
2026M02,SALT LAKE CITY,Estados Unidos,MEXICO,Mexico,28,3261
2026M02,SALT LAKE CITY,Estados Unidos,MONTERREY,Mexico,0,0
2026M02,SALT LAKE CITY,Estados Unidos,PUERTO VALLARTA,Mexico,24,3329
2026M02,SALT LAKE CITY,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,52,7285
2026M02,SAN ANTONIO,Estados Unidos,CANCUN,Mexico,0,0
2026M02,SAN ANTONIO,Estados Unidos,DEL BAJIO,Mexico,8,631
2026M02,SAN ANTONIO,Estados Unidos,GUADALAJARA,Mexico,44,3699
2026M02,SAN ANTONIO,Estados Unidos,MEXICO,Mexico,84,9058
2026M02,SAN ANTONIO,Estados Unidos,MONTERREY,Mexico,38,4428
2026M02,SAN ANTONIO,Estados Unidos,MORELIA,Mexico,12,447
2026M02,SAN ANTONIO,Estados Unidos,QUERETARO,Mexico,8,916
2026M02,SAN ANTONIO,Estados Unidos,SAN LUIS POTOSI,Mexico,12,686
2026M02,SAN ANTONIO,Estados Unidos,TORREON,Mexico,0,0
2026M02,SAN DIEGO,Estados Unidos,PUERTO VALLARTA,Mexico,31,4539
2026M02,SAN DIEGO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,47,5207
2026M02,SAN FRANCISCO,Estados Unidos,CANCUN,Mexico,59,9293
2026M02,SAN FRANCISCO,Estados Unidos,GUADALAJARA,Mexico,20,2190
2026M02,SAN FRANCISCO,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,4,625
2026M02,SAN FRANCISCO,Estados Unidos,LORETO,Mexico,4,438
2026M02,SAN FRANCISCO,Estados Unidos,MEXICO,Mexico,139,18307
2026M02,SAN FRANCISCO,Estados Unidos,MONTERREY,Mexico,28,1448
2026M02,SAN FRANCISCO,Estados Unidos,PUERTO VALLARTA,Mexico,79,10192
2026M02,SAN FRANCISCO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,88,11123
2026M02,"SAN JOSE, CALIFORNIA",Estados Unidos,DEL BAJIO,Mexico,8,931
2026M02,"SAN JOSE, CALIFORNIA",Estados Unidos,GUADALAJARA,Mexico,55,8954
2026M02,"SAN JOSE, CALIFORNIA",Estados Unidos,MORELIA,Mexico,16,2179
2026M02,"SAN JOSE, CALIFORNIA",Estados Unidos,PUERTO VALLARTA,Mexico,17,2703
2026M02,"SAN JOSE, CALIFORNIA",Estados Unidos,SAN JOSÉ DEL CABO,Mexico,13,1889
2026M02,"SAN JOSE, CALIFORNIA",Estados Unidos,ZACATECAS,Mexico,8,603
2026M02,"SAN JOSE, COSTA RICA",Costa Rica,CANCUN,Mexico,56,6009
2026M02,"SAN JOSE, COSTA RICA",Costa Rica,GUADALAJARA,Mexico,12,998
2026M02,"SAN JOSE, COSTA RICA",Costa Rica,MEXICO,Mexico,112,14992
2026M02,"SAN JOSE, COSTA RICA",Costa Rica,MONTERREY,Mexico,0,0
2026M02,SAN JOSÉ DEL CABO,Mexico,ATLANTA,Estados Unidos,59,8019
2026M02,SAN JOSÉ DEL CABO,Mexico,AUSTIN,Estados Unidos,28,1487
2026M02,SAN JOSÉ DEL CABO,Mexico,BALTIMORE,Estados Unidos,0,0
2026M02,SAN JOSÉ DEL CABO,Mexico,CALGARY,Canada,32,7788
2026M02,SAN JOSÉ DEL CABO,Mexico,CHARLOTTE,Estados Unidos,18,2523
2026M02,SAN JOSÉ DEL CABO,Mexico,CHICAGO,Estados Unidos,75,11512
2026M02,SAN JOSÉ DEL CABO,Mexico,DALLAS-FORT WORTH,Estados Unidos,127,17773
2026M02,SAN JOSÉ DEL CABO,Mexico,DENVER,Estados Unidos,85,11650
2026M02,SAN JOSÉ DEL CABO,Mexico,DETROIT,Estados Unidos,32,4526
2026M02,SAN JOSÉ DEL CABO,Mexico,EDMONTON,Canada,15,2046
2026M02,SAN JOSÉ DEL CABO,Mexico,FRANKFURT,Alemania,8,1877
2026M02,SAN JOSÉ DEL CABO,Mexico,HOUSTON,Estados Unidos,116,12613
2026M02,SAN JOSÉ DEL CABO,Mexico,INDIANAPOLIS,Estados Unidos,0,0
2026M02,SAN JOSÉ DEL CABO,Mexico,KANSAS CITY,Estados Unidos,11,1238
2026M02,SAN JOSÉ DEL CABO,Mexico,KELOWNA,Canada,8,1255
2026M02,SAN JOSÉ DEL CABO,Mexico,LAS VEGAS,Estados Unidos,29,1935
2026M02,SAN JOSÉ DEL CABO,Mexico,LOS ANGELES,Estados Unidos,136,15528
2026M02,SAN JOSÉ DEL CABO,Mexico,MINNEAPOLIS,Estados Unidos,60,8689
2026M02,SAN JOSÉ DEL CABO,Mexico,MONTREAL,Canada,8,1239
2026M02,SAN JOSÉ DEL CABO,Mexico,NASHVILLE,Estados Unidos,0,0
2026M02,SAN JOSÉ DEL CABO,Mexico,NEWARK,Estados Unidos,19,2733
2026M02,SAN JOSÉ DEL CABO,Mexico,NUEVA YORK,Estados Unidos,22,3114
2026M02,SAN JOSÉ DEL CABO,Mexico,OAKLAND,Estados Unidos,28,2278
2026M02,SAN JOSÉ DEL CABO,Mexico,ONTARIO,Estados Unidos,28,1558
2026M02,SAN JOSÉ DEL CABO,Mexico,PANAMA,Panama,11,1381
2026M02,SAN JOSÉ DEL CABO,Mexico,PHOENIX,Estados Unidos,135,17060
2026M02,SAN JOSÉ DEL CABO,Mexico,"PORTLAND, OREGON",Estados Unidos,31,4353
2026M02,SAN JOSÉ DEL CABO,Mexico,SACRAMENTO,Estados Unidos,19,2042
2026M02,SAN JOSÉ DEL CABO,Mexico,SALT LAKE CITY,Estados Unidos,52,7561
2026M02,SAN JOSÉ DEL CABO,Mexico,SAN DIEGO,Estados Unidos,53,5442
2026M02,SAN JOSÉ DEL CABO,Mexico,SAN FRANCISCO,Estados Unidos,90,10818
2026M02,SAN JOSÉ DEL CABO,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,13,1787
2026M02,SAN JOSÉ DEL CABO,Mexico,"SANTA ANA, CALIFORNIA",Estados Unidos,28,2588
2026M02,SAN JOSÉ DEL CABO,Mexico,SEATTLE,Estados Unidos,70,9519
2026M02,SAN JOSÉ DEL CABO,Mexico,ST. LOUIS,Estados Unidos,4,504
2026M02,SAN JOSÉ DEL CABO,Mexico,TORONTO,Canada,35,5552
2026M02,SAN JOSÉ DEL CABO,Mexico,VANCOUVER,Canada,59,9648
2026M02,SAN JOSÉ DEL CABO,Mexico,"VICTORIA, COLUMBIA",Canada,4,669
2026M02,SAN JOSÉ DEL CABO,Mexico,WINNIPEG,Canada,4,668
2026M02,SAN LUIS POTOSI,Mexico,ATLANTA,Estados Unidos,20,1190
2026M02,SAN LUIS POTOSI,Mexico,CHICAGO,Estados Unidos,0,0
2026M02,SAN LUIS POTOSI,Mexico,DALLAS-FORT WORTH,Estados Unidos,51,5466
2026M02,SAN LUIS POTOSI,Mexico,HOUSTON,Estados Unidos,60,3777
2026M02,SAN LUIS POTOSI,Mexico,SAN ANTONIO,Estados Unidos,12,673
2026M02,SAN PEDRO SULA,Honduras,MEXICO,Mexico,16,1075
2026M02,SAN SALVADOR,El Salvador,MEXICO,Mexico,76,8580
2026M02,"SANTA ANA, CALIFORNIA",Estados Unidos,PUERTO VALLARTA,Mexico,16,1458
2026M02,"SANTA ANA, CALIFORNIA",Estados Unidos,SAN JOSÉ DEL CABO,Mexico,28,2537
2026M02,SANTA LUCÍA,Mexico,BOGOTA,Colombia,66,5605
2026M02,SANTA LUCÍA,Mexico,CAMPINAS,Brasil,8,0
2026M02,SANTA LUCÍA,Mexico,CARACAS,Venezuela,4,407
2026M02,SANTA LUCÍA,Mexico,CARTAGENA DE INDIAS,Colombia,0,0
2026M02,SANTA LUCÍA,Mexico,CHICAGO,Estados Unidos,0,0
2026M02,SANTA LUCÍA,Mexico,DOHA,Qatar,4,0
2026M02,SANTA LUCÍA,Mexico,ESTAMBUL (ARNAVUTKOY),Turquia,8,0
2026M02,SANTA LUCÍA,Mexico,FRANKFURT,Alemania,25,0
2026M02,SANTA LUCÍA,Mexico,GUATEMALA,Guatemala,14,0
2026M02,SANTA LUCÍA,Mexico,HONG KONG,HONG KONG,23,0
2026M02,SANTA LUCÍA,Mexico,HOUSTON,Estados Unidos,4,0
2026M02,SANTA LUCÍA,Mexico,JEBEL ALI,Emiratos Arabes,7,0
2026M02,SANTA LUCÍA,Mexico,LA HABANA,Cuba,10,677
2026M02,SANTA LUCÍA,Mexico,LIMA,Peru,3,0
2026M02,SANTA LUCÍA,Mexico,LOS ANGELES,Estados Unidos,42,0
2026M02,SANTA LUCÍA,Mexico,"LOUISVILLE, KENTUCKY",Estados Unidos,20,0
2026M02,SANTA LUCÍA,Mexico,LUXEMBURGO,Luxemburgo,19,0
2026M02,SANTA LUCÍA,Mexico,MEDELLIN,Colombia,0,0
2026M02,SANTA LUCÍA,Mexico,MIAMI,Estados Unidos,6,0
2026M02,SANTA LUCÍA,Mexico,MONTREAL,Canada,0,0
2026M02,SANTA LUCÍA,Mexico,PANAMA,Panama,3,0
2026M02,SANTA LUCÍA,Mexico,PARIS,Francia,6,0
2026M02,SANTA LUCÍA,Mexico,PUNTA CANA,Republica Dominicana,24,2759
2026M02,SANTA LUCÍA,Mexico,QUITO,Ecuador,21,0
2026M02,SANTA LUCÍA,Mexico,SAN ANTONIO,Estados Unidos,10,50
2026M02,SANTA LUCÍA,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,5,0
2026M02,SANTA LUCÍA,Mexico,SAN PEDRO SULA,Honduras,0,0
2026M02,SANTA LUCÍA,Mexico,SANTIAGO DE CHILE,Chile,4,0
2026M02,SANTA LUCÍA,Mexico,"SANTO DOMINGO,REP DOM",Republica Dominicana,16,1760
2026M02,SANTA LUCÍA,Mexico,SHANGHAI,China,24,0
2026M02,SANTA LUCÍA,Mexico,SHENZHEN,China,6,0
2026M02,SANTA LUCÍA,Mexico,Seoul,COREA DEL SUR,0,0
2026M02,SANTA LUCÍA,Mexico,TORONTO,Canada,15,0
2026M02,SANTA LUCÍA,Mexico,"VALENCIA, Venezuela",Venezuela,0,0
2026M02,SANTA LUCÍA,Mexico,VANCOUVER,Canada,2,0
2026M02,SANTA LUCÍA,Mexico,WUXI,China,4,0
2026M02,SANTIAGO DE CHILE,Chile,CANCUN,Mexico,8,2089
2026M02,SANTIAGO DE CHILE,Chile,MEXICO,Mexico,56,10168
2026M02,SANTIAGO DE CHILE,Chile,SANTA LUCÍA,Mexico,3,0
2026M02,"SANTO DOMINGO,REP DOM",Republica Dominicana,MEXICO,Mexico,28,3051
2026M02,"SANTO DOMINGO,REP DOM",Republica Dominicana,SANTA LUCÍA,Mexico,16,1588
2026M02,SAO PAULO,Brasil,MEXICO,Mexico,56,11396
2026M02,SASKATOON,Canada,CANCUN,Mexico,15,2495
2026M02,SASKATOON,Canada,PUERTO VALLARTA,Mexico,15,2301
2026M02,SEATTLE,Estados Unidos,CANCUN,Mexico,60,9453
2026M02,SEATTLE,Estados Unidos,GUADALAJARA,Mexico,28,4330
2026M02,SEATTLE,Estados Unidos,MEXICO,Mexico,28,3924
2026M02,SEATTLE,Estados Unidos,PUERTO VALLARTA,Mexico,77,11538
2026M02,SEATTLE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,73,10900
2026M02,SHANGHAI,China,SANTA LUCÍA,Mexico,26,0
2026M02,SHENZHEN,China,MEXICO,Mexico,11,1184
2026M02,SHENZHEN,China,SANTA LUCÍA,Mexico,6,0
2026M02,ST. JOHN'S,Canada,CANCUN,Mexico,0,0
2026M02,ST. LOUIS,Estados Unidos,CANCUN,Mexico,66,9876
2026M02,ST. LOUIS,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M02,ST. LOUIS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,4,515
2026M02,Seoul,COREA DEL SUR,GUADALAJARA,Mexico,9,0
2026M02,Seoul,COREA DEL SUR,MEXICO,Mexico,20,3848
2026M02,Seoul,COREA DEL SUR,SANTA LUCÍA,Mexico,0,0
2026M02,TAMPA,Estados Unidos,CANCUN,Mexico,27,3388
2026M02,TAMPA,Estados Unidos,MEXICO,Mexico,24,3284
2026M02,TAMPICO,Mexico,DALLAS-FORT WORTH,Estados Unidos,28,1226
2026M02,TAMPICO,Mexico,HOUSTON,Estados Unidos,28,1214
2026M02,TEPIC,Mexico,CALGARY,Canada,4,329
2026M02,TEPIC,Mexico,HOUSTON,Estados Unidos,4,88
2026M02,TEPIC,Mexico,LOS ANGELES,Estados Unidos,12,1540
2026M02,THUNDER BAY,Canada,CANCUN,Mexico,4,711
2026M02,TIJUANA,Mexico,PHOENIX,Estados Unidos,20,583
2026M02,TOKYO,Japon,MEXICO,Mexico,56,10514
2026M02,TOLUCA,Mexico,MEMPHIS,Estados Unidos,22,0
2026M02,TORONTO,Canada,CANCUN,Mexico,448,88059
2026M02,TORONTO,Canada,COZUMEL,Mexico,16,2493
2026M02,TORONTO,Canada,GUADALAJARA,Mexico,21,2238
2026M02,TORONTO,Canada,HUATULCO,Mexico,12,1800
2026M02,TORONTO,Canada,IXTAPA ZIHUATANEJO,Mexico,4,580
2026M02,TORONTO,Canada,MAZATLAN,Mexico,4,717
2026M02,TORONTO,Canada,MERIDA,Mexico,12,1942
2026M02,TORONTO,Canada,MEXICO,Mexico,96,13843
2026M02,TORONTO,Canada,MONTERREY,Mexico,0,0
2026M02,TORONTO,Canada,PUERTO ESCONDIDO,Mexico,4,501
2026M02,TORONTO,Canada,PUERTO VALLARTA,Mexico,96,13361
2026M02,TORONTO,Canada,SAN JOSÉ DEL CABO,Mexico,35,5787
2026M02,TORONTO,Canada,SANTA LUCÍA,Mexico,20,0
2026M02,TORONTO,Canada,TULUM,Mexico,28,4722
2026M02,TORREON,Mexico,DALLAS-FORT WORTH,Estados Unidos,39,2278
2026M02,TORREON,Mexico,SAN ANTONIO,Estados Unidos,0,0
2026M02,TULSA,Estados Unidos,CANCUN,Mexico,0,0
2026M02,TULUM,Mexico,ATLANTA,Estados Unidos,28,4197
2026M02,TULUM,Mexico,CALGARY,Canada,8,1282
2026M02,TULUM,Mexico,DALLAS-FORT WORTH,Estados Unidos,24,2815
2026M02,TULUM,Mexico,HOUSTON,Estados Unidos,24,2808
2026M02,TULUM,Mexico,MIAMI,Estados Unidos,20,2142
2026M02,TULUM,Mexico,MONTREAL,Canada,42,7308
2026M02,TULUM,Mexico,NEWARK,Estados Unidos,0,0
2026M02,TULUM,Mexico,NUEVA YORK,Estados Unidos,20,2576
2026M02,TULUM,Mexico,QUEBEC,Canada,6,920
2026M02,TULUM,Mexico,TORONTO,Canada,25,4109
2026M02,URUAPAN,Mexico,LOS ANGELES,Estados Unidos,8,1132
2026M02,"VALENCIA, Venezuela",Venezuela,CANCUN,Mexico,0,0
2026M02,"VALENCIA, Venezuela",Venezuela,SANTA LUCÍA,Mexico,0,0
2026M02,VANCOUVER,Canada,CANCUN,Mexico,150,22984
2026M02,VANCOUVER,Canada,GUADALAJARA,Mexico,15,1933
2026M02,VANCOUVER,Canada,HUATULCO,Mexico,24,3631
2026M02,VANCOUVER,Canada,IXTAPA ZIHUATANEJO,Mexico,12,1641
2026M02,VANCOUVER,Canada,MAZATLAN,Mexico,16,2439
2026M02,VANCOUVER,Canada,MEXICO,Mexico,96,13461
2026M02,VANCOUVER,Canada,PUERTO VALLARTA,Mexico,103,14762
2026M02,VANCOUVER,Canada,SAN JOSÉ DEL CABO,Mexico,59,9463
2026M02,VERACRUZ,Mexico,DALLAS-FORT WORTH,Estados Unidos,51,1768
2026M02,VERACRUZ,Mexico,HOUSTON,Estados Unidos,28,2391
2026M02,"VICTORIA, COLUMBIA",Canada,CANCUN,Mexico,13,2076
2026M02,"VICTORIA, COLUMBIA",Canada,PUERTO VALLARTA,Mexico,11,1689
2026M02,"VICTORIA, COLUMBIA",Canada,SAN JOSÉ DEL CABO,Mexico,4,633
2026M02,WASHINGTON,Estados Unidos,CANCUN,Mexico,55,7857
2026M02,WASHINGTON,Estados Unidos,MEXICO,Mexico,56,5080
2026M02,WINDSOR,Canada,CANCUN,Mexico,3,545
2026M02,WINNIPEG,Canada,CANCUN,Mexico,61,10044
2026M02,WINNIPEG,Canada,HUATULCO,Mexico,8,1245
2026M02,WINNIPEG,Canada,MAZATLAN,Mexico,4,691
2026M02,WINNIPEG,Canada,PUERTO VALLARTA,Mexico,38,5618
2026M02,WINNIPEG,Canada,SAN JOSÉ DEL CABO,Mexico,4,656
2026M02,WUXI,China,SANTA LUCÍA,Mexico,13,0
2026M02,ZACATECAS,Mexico,CHICAGO,Estados Unidos,12,1879
2026M02,ZACATECAS,Mexico,DALLAS-FORT WORTH,Estados Unidos,28,1419
2026M02,ZACATECAS,Mexico,LOS ANGELES,Estados Unidos,16,2251
2026M02,ZACATECAS,Mexico,OAKLAND,Estados Unidos,12,849
2026M02,ZACATECAS,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,8,628
2026M02,"ZARAGOZA, ES",España,SANTA LUCÍA,Mexico,14,0
2026M02,ZURICH,Suiza,CANCUN,Mexico,12,3415
2026M03,ABBOTSFORD,Canada,PUERTO VALLARTA,Mexico,5,410
2026M03,ACAPULCO,Mexico,DALLAS-FORT WORTH,Estados Unidos,8,447
2026M03,ACAPULCO,Mexico,HOUSTON,Estados Unidos,8,468
2026M03,ACAPULCO,Mexico,MONTREAL,Canada,5,916
2026M03,AGUASCALIENTES,Mexico,CHICAGO,Estados Unidos,19,3026
2026M03,AGUASCALIENTES,Mexico,DALLAS-FORT WORTH,Estados Unidos,62,3311
2026M03,AGUASCALIENTES,Mexico,HOUSTON,Estados Unidos,54,2520
2026M03,AGUASCALIENTES,Mexico,LOS ANGELES,Estados Unidos,18,2441
2026M03,AMSTERDAM,Paises Bajos,CANCUN,Mexico,10,2393
2026M03,AMSTERDAM,Paises Bajos,MEXICO,Mexico,73,16716
2026M03,ATLANTA,Estados Unidos,CANCUN,Mexico,265,36308
2026M03,ATLANTA,Estados Unidos,COZUMEL,Mexico,30,3337
2026M03,ATLANTA,Estados Unidos,DEL BAJIO,Mexico,27,1650
2026M03,ATLANTA,Estados Unidos,GUADALAJARA,Mexico,31,3627
2026M03,ATLANTA,Estados Unidos,MEXICO,Mexico,123,15721
2026M03,ATLANTA,Estados Unidos,MONTERREY,Mexico,57,4830
2026M03,ATLANTA,Estados Unidos,PUERTO VALLARTA,Mexico,35,2824
2026M03,ATLANTA,Estados Unidos,QUERETARO,Mexico,31,2267
2026M03,ATLANTA,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,69,9434
2026M03,ATLANTA,Estados Unidos,SAN LUIS POTOSI,Mexico,23,1371
2026M03,ATLANTA,Estados Unidos,TULUM,Mexico,30,3834
2026M03,AUSTIN,Estados Unidos,CANCUN,Mexico,64,6827
2026M03,AUSTIN,Estados Unidos,MEXICO,Mexico,31,3912
2026M03,AUSTIN,Estados Unidos,MONTERREY,Mexico,19,2205
2026M03,AUSTIN,Estados Unidos,PUERTO VALLARTA,Mexico,14,887
2026M03,AUSTIN,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,51,3048
2026M03,BALTIMORE,Estados Unidos,CANCUN,Mexico,117,14030
2026M03,BALTIMORE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,4,360
2026M03,"BARCELONA, España",España,CANCUN,Mexico,0,0
2026M03,"BARCELONA, España",España,MEXICO,Mexico,33,5821
2026M03,BELFAST,Reino Unido,CANCUN,Mexico,0,0
2026M03,BELICE,Belice,CANCUN,Mexico,29,286
2026M03,"BIRMINGHAM, INGLATERRA",Reino Unido,CANCUN,Mexico,9,2849
2026M03,BOGOTA,Colombia,CANCUN,Mexico,115,15545
2026M03,BOGOTA,Colombia,GUADALAJARA,Mexico,18,2806
2026M03,BOGOTA,Colombia,MEXICO,Mexico,217,31450
2026M03,BOGOTA,Colombia,MONTERREY,Mexico,28,3569
2026M03,BOGOTA,Colombia,SANTA LUCÍA,Mexico,56,7312
2026M03,BOSTON,Estados Unidos,CANCUN,Mexico,99,14888
2026M03,BOSTON,Estados Unidos,MEXICO,Mexico,30,3470
2026M03,BRASILIA,Brasil,CANCUN,Mexico,8,1008
2026M03,BROWNSVILLE,Estados Unidos,MONTERREY,Mexico,38,145
2026M03,BUENOS AIRES,Argentina,CANCUN,Mexico,25,5135
2026M03,BUENOS AIRES,Argentina,MEXICO,Mexico,42,8578
2026M03,CALGARY,Canada,CANCUN,Mexico,73,18292
2026M03,CALGARY,Canada,COZUMEL,Mexico,4,446
2026M03,CALGARY,Canada,GUADALAJARA,Mexico,10,642
2026M03,CALGARY,Canada,HUATULCO,Mexico,21,2784
2026M03,CALGARY,Canada,IXTAPA ZIHUATANEJO,Mexico,17,1898
2026M03,CALGARY,Canada,LORETO,Mexico,9,932
2026M03,CALGARY,Canada,MANZANILLO,Mexico,13,1130
2026M03,CALGARY,Canada,MAZATLAN,Mexico,23,2738
2026M03,CALGARY,Canada,MEXICO,Mexico,18,1722
2026M03,CALGARY,Canada,PUERTO ESCONDIDO,Mexico,4,541
2026M03,CALGARY,Canada,PUERTO VALLARTA,Mexico,81,12364
2026M03,CALGARY,Canada,SAN JOSÉ DEL CABO,Mexico,37,7413
2026M03,CALGARY,Canada,TEPIC,Mexico,4,134
2026M03,CALGARY,Canada,TULUM,Mexico,8,1156
2026M03,CALI,Colombia,MEXICO,Mexico,18,1918
2026M03,CAMAGUEY,Cuba,CANCUN,Mexico,4,338
2026M03,CAMPINAS,Brasil,SANTA LUCÍA,Mexico,7,0
2026M03,CANCUN,Mexico,AMSTERDAM,Paises Bajos,10,2499
2026M03,CANCUN,Mexico,ATLANTA,Estados Unidos,265,36850
2026M03,CANCUN,Mexico,AUSTIN,Estados Unidos,64,6848
2026M03,CANCUN,Mexico,BALTIMORE,Estados Unidos,117,12900
2026M03,CANCUN,Mexico,"BARCELONA, España",España,0,0
2026M03,CANCUN,Mexico,BELFAST,Reino Unido,0,0
2026M03,CANCUN,Mexico,BELICE,Belice,29,307
